"State","NAICS.id","All establishments","Establishments not operated for the entire year","Establishments operated for the entire year","Score","NAICS.display-label","RCPTOT","PAYANN","PAYQTR1","EMP","ADMIN_PCT","IMPUT_PCT"
"MS","442110",259,18,237,1572.25,"Furniture stores","365865","63553","16134","2155","30.7","4.6"
"MS","4422",257,27,223,1327,"Home furnishings stores","214719","27916","6734","1476","21.9","4.6"
"MS","44221",108,12,96,629.25,"Floor covering stores","97026","13491","3316","449","30.0","4.0"
"MS","442210",108,12,96,629.25,"Floor covering stores","97026","13491","3316","449","30.0","4.0"
"MS","44229",149,18,127,697.75,"Other home furnishings stores","117693","14425","3418","1027","15.2","5.2"
"MS","442291",5,2,3,15,"Window treatment stores","1322","249","56","14","4.7","3.7"
"MS","442299",144,16,124,682.75,"All other home furnishings stores","116371","14176","3362","1013","15.3","5.2"
"MS","443",355,29,322,2027.5,"Electronics and appliance stores","537941","61371","15547","2780","12.2","11.2"
"MS","4431",355,29,322,2027.5,"Electronics and appliance stores","537941","61371","15547","2780","12.2","11.2"
"MS","44314",355,29,322,2027.5,"Electronics and appliance stores","537941","61371","15547","2780","12.2","11.2"
"MS","443141",103,7,96,554.5,"Household appliance stores","135062","19280","4989","641","19.2","21.8"
"MS","443142",252,23,226,1473,"Electronics stores","402879","42091","10558","2139","9.9","7.7"
"MS","444",918,50,859,6634.75,"Building material and garden equipment and supplies dealers","2891297","316101","76351","11686","13.4","3.9"
"MS","4441",669,34,630,4917,"Building material and supplies dealers","2208316","261466","63858","9769","8.4","4.3"
"MS","44411",105,3,102,983.5,"Home centers","1230388","134875","33066","5886","2.7","1.8"
"MS","444110",105,3,102,983.5,"Home centers","1230388","134875","33066","5886","2.7","1.8"
"MS","44412",100,1,99,716.75,"Paint and wallpaper stores","85606","12239","3110","361","11.7","1.0"
"MS","444120",100,1,99,716.75,"Paint and wallpaper stores","85606","12239","3110","361","11.7","1.0"
"MS","44413",162,10,152,1024.75,"Hardware stores","162206","25202","5967","977","30.0","8.7"
"MS","444130",162,10,152,1024.75,"Hardware stores","162206","25202","5967","977","30.0","8.7"
"MS","44419",302,24,277,2192,"Other building material dealers","730116","89150","21715","2545","12.6","8.0"
"MS","444190",302,24,277,2192,"Other building material dealers","730116","89150","21715","2545","12.6","8.0"
"MS","4442",249,18,229,1717.75,"Lawn and garden equipment and supplies stores","682981","54635","12493","1917","29.9","2.7"
"MS","44421",63,5,58,397.75,"Outdoor power equipment stores","131858","10098","2321","398","61.1","3.6"
"MS","444210",63,5,58,397.75,"Outdoor power equipment stores","131858","10098","2321","398","61.1","3.6"
"MS","44422",186,14,171,1320,"Nursery, garden center, and farm supply stores","551123","44537","10172","1519","22.4","2.4"
"MS","444220",186,14,171,1320,"Nursery, garden center, and farm supply stores","551123","44537","10172","1519","22.4","2.4"
"MS","445",1135,116,922,6726.5,"Food and beverage stores","3709734","341191","88424","18984","14.3","6.2"
"MS","4451",710,98,569,4531,"Grocery stores","3383945","310321","79912","17348","12.3","6.0"
"MS","44511",472,43,422,3624.5,"Supermarkets and other grocery (except convenience) stores","3242269","297886","77281","16598","11.0","5.2"
"MS","445110",472,43,422,3624.5,"Supermarkets and other grocery (except convenience) stores","3242269","297886","77281","16598","11.0","5.2"
"MS","44512",238,67,147,906.5,"Convenience stores","141676","12435","2631","750","41.8","25.8"
"MS","445120",238,67,147,906.5,"Convenience stores","141676","12435","2631","750","41.8","25.8"
"MS","4452",99,18,80,422.75,"Specialty food stores","71015","13485","4298","600","27.0","2.1"
"MS","4453",326,33,273,1772.75,"Beer, wine, and liquor stores","254774","17385","4214","1036","37.0","9.3"
"MS","44531",326,33,273,1772.75,"Beer, wine, and liquor stores","254774","17385","4214","1036","37.0","9.3"
"MS","445310",326,33,273,1772.75,"Beer, wine, and liquor stores","254774","17385","4214","1036","37.0","9.3"
"MS","446",1019,61,920,7396,"Health and personal care stores","2553652","307253","75355","9535","19.2","5.3"
"MS","4461",1019,61,920,7396,"Health and personal care stores","2553652","307253","75355","9535","19.2","5.3"
"MS","44611",619,38,569,5437,"Pharmacies and drug stores","2276426","254457","62522","7335","18.2","4.7"
"MS","446110",619,38,569,5437,"Pharmacies and drug stores","2276426","254457","62522","7335","18.2","4.7"
"MS","44612",168,21,142,764.25,"Cosmetics, beauty supplies, and perfume stores","97257","12597","3008","830","16.3","7.1"
"MS","446120",168,21,142,764.25,"Cosmetics, beauty supplies, and perfume stores","97257","12597","3008","830","16.3","7.1"
"MS","44613",63,4,59,309.75,"Optical goods stores","35246","7118","1806","293","42.6","3.7"
"MS","446130",63,4,59,309.75,"Optical goods stores","35246","7118","1806","293","42.6","3.7"
"MS","44619",169,17,150,885,"Other health and personal care stores","144723","33081","8019","1077","31.3","15.1"
"MS","446191",60,5,54,282.5,"Food (health) supplement stores","29185","4205","1021","230","25.1","5.3"
"MS","446199",109,13,96,602.5,"All other health and personal care stores","115538","28876","6998","847","32.8","17.5"
"MS","447",2007,141,1738,15429.25,"Gasoline stations","7125914","211525","51309","12903","12.8","11.6"
"MS","4471",2007,141,1738,15429.25,"Gasoline stations","7125914","211525","51309","12903","12.8","11.6"
"MS","44711",1784,137,1533,13696.25,"Gasoline stations with convenience stores","5020105","168261","41051","11068","15.1","15.7"
"MS","447110",1784,137,1533,13696.25,"Gasoline stations with convenience stores","5020105","168261","41051","11068","15.1","15.7"
"MS","44719",223,16,205,1733,"Other gasoline stations","2105809","43264","10258","1835","7.3","1.7"
"MS","447190",223,16,205,1733,"Other gasoline stations","2105809","43264","10258","1835","7.3","1.7"
"MS","448",1467,71,1348,8890.75,"Clothing and clothing accessories stores","1433847","172765","43476","12603","10.8","3.3"
"MS","4481",1021,66,922,6043.5,"Clothing stores","1031671","123258","30917","9853","9.9","3.2"
"MS","44811",76,6,69,340.5,"Men's clothing stores","47861","7914","1838","385","39.7","15.7"
"MS","448110",76,6,69,340.5,"Men's clothing stores","47861","7914","1838","385","39.7","15.7"
"MS","44812",379,33,338,2124.25,"Women's clothing stores","260302","33317","7957","2674","11.9","5.4"
"MS","448120",379,33,338,2124.25,"Women's clothing stores","260302","33317","7957","2674","11.9","5.4"
"MS","44813",81,9,70,446.75,"Children's and infants' clothing stores","59085","6687","1706","597","9.7","2.8"
"MS","448130",81,9,70,446.75,"Children's and infants' clothing stores","59085","6687","1706","597","9.7","2.8"
"MS","44814",329,12,313,2464.75,"Family clothing stores","564422","59919","15638","5101","6.0","0.8"
"MS","448140",329,12,313,2464.75,"Family clothing stores","564422","59919","15638","5101","6.0","0.8"
"MS","44815",57,4,53,217.25,"Clothing accessories stores","31734","4298","1127","346","9.3","5.4"
"MS","448150",57,4,53,217.25,"Clothing accessories stores","31734","4298","1127","346","9.3","5.4"
"MS","44819",99,19,79,450,"Other clothing stores","68267","11123","2651","750","13.4","4.8"
"MS","448190",99,19,79,450,"Other clothing stores","68267","11123","2651","750","13.4","4.8"
"MS","4482",294,8,285,2022.25,"Shoe stores","278509","30404","8051","1947","4.6","1.1"
"MS","44821",294,8,285,2022.25,"Shoe stores","278509","30404","8051","1947","4.6","1.1"
"MS","448210",294,8,285,2022.25,"Shoe stores","278509","30404","8051","1947","4.6","1.1"
"MS","4483",152,10,141,825,"Jewelry, luggage, and leather goods stores","123667","19103","4508","803","32.7","9.2"
"MS","44831",151,10,140,821.25,"Jewelry stores","D","D","D","f","D","D"
"MS","448310",151,10,140,821.25,"Jewelry stores","D","D","D","f","D","D"
"MS","44832",1,0,1,3.75,"Luggage and leather goods stores","D","D","D","a","D","D"
"MS","448320",1,0,1,3.75,"Luggage and leather goods stores","D","D","D","a","D","D"
"MS","451",298,34,258,1713.5,"Sporting goods, hobby, musical instrument, and book stores","503287","53767","12736","3373","12.2","5.4"
"MS","4511",226,28,192,1240.5,"Sporting goods, hobby, and musical instrument stores","387467","42278","9896","2520","15.5","4.0"
"MS","45111",129,15,111,742.25,"Sporting goods stores","260734","26661","6185","1529","20.2","5.5"
"MS","451110",129,15,111,742.25,"Sporting goods stores","260734","26661","6185","1529","20.2","5.5"
"MS","45112",36,7,29,204,"Hobby, toy, and game stores","83274","9317","2093","605","1.6","0.1"
"MS","451120",36,7,29,204,"Hobby, toy, and game stores","83274","9317","2093","605","1.6","0.1"
"MS","45113",36,5,31,168,"Sewing, needlework, and piece goods stores","23054","3164","843","231","5.3","3.1"
"MS","451130",36,5,31,168,"Sewing, needlework, and piece goods stores","23054","3164","843","231","5.3","3.1"
"MS","45114",25,3,21,126.25,"Musical instrument and supplies stores","20405","3136","775","155","23.7","2.1"
"MS","451140",25,3,21,126.25,"Musical instrument and supplies stores","20405","3136","775","155","23.7","2.1"
"MS","4512",72,6,66,473,"Book stores and news dealers","115820","11489","2840","853","1.0","10.1"
"MS","45121",72,6,66,473,"Book stores and news dealers","115820","11489","2840","853","1.0","10.1"
"MS","451211",70,5,65,463,"Book stores","D","D","D","f","D","D"
"MS","451212",2,1,1,10,"News dealers and newsstands","D","D","D","b","D","D"
"MS","452",970,53,903,8570.5,"General merchandise stores","7094496","669270","164057","36906","0.3","0.2"
"MS","4521",61,3,58,580,"Department stores","874662","98469","23551","7986","0.0","0.0"
"MS","45211",61,3,58,580,"Department stores","874662","98469","23551","7986","0.0","0.0"
"MS","452111",38,3,35,350,"Department stores (except discount department stores)","496982","62597","15049","5989","0.0","0.0"
"MS","452112",23,0,23,230,"Discount department stores","377680","35872","8502","1997","0.0","0.0"
"MS","4529",909,51,845,7990.5,"Other general merchandise stores","6219834","570801","140506","28920","0.4","0.2"
"MS","45291",68,0,68,680,"Warehouse clubs and supercenters","D","D","D","j","D","D"
"MS","452910",68,0,68,680,"Warehouse clubs and supercenters","D","D","D","j","D","D"
"MS","45299",841,51,777,7310.5,"All other general merchandise stores","D","D","D","i","D","D"
"MS","452990",841,51,777,7310.5,"All other general merchandise stores","D","D","D","i","D","D"
"MS","453",975,84,826,4239.25,"Miscellaneous store retailers","745824","92339","22405","5222","21.3","10.1"
"MS","4531",186,29,151,426,"Florists","44447","9204","2266","684","39.0","8.1"
"MS","45311",186,29,151,426,"Florists","44447","9204","2266","684","39.0","8.1"
"MS","453110",186,29,151,426,"Florists","44447","9204","2266","684","39.0","8.1"
"MS","4532",250,34,206,1117,"Office supplies, stationery, and gift stores","205976","26787","6782","1679","16.8","5.4"
"MS","45321",65,4,61,492.5,"Office supplies and stationery stores","135095","15553","4192","761","2.9","1.5"
"MS","453210",65,4,61,492.5,"Office supplies and stationery stores","135095","15553","4192","761","2.9","1.5"
"MS","45322",185,32,145,624.5,"Gift, novelty, and souvenir stores","70881","11234","2590","918","43.2","12.8"
"MS","453220",185,32,145,624.5,"Gift, novelty, and souvenir stores","70881","11234","2590","918","43.2","12.8"
"MS","4533",151,21,129,485.75,"Used merchandise stores","59189","14618","3469","941","25.4","17.7"
"MS","45331",151,21,129,485.75,"Used merchandise stores","59189","14618","3469","941","25.4","17.7"
"MS","453310",151,21,129,485.75,"Used merchandise stores","59189","14618","3469","941","25.4","17.7"
"MS","4539",388,38,340,2210.5,"Other miscellaneous store retailers","436212","41730","9888","1918","21.1","11.6"
"MS","45391",41,4,37,227.75,"Pet and pet supplies stores","61866","9010","2182","483","5.7","1.1"
"MS","453910",41,4,37,227.75,"Pet and pet supplies stores","61866","9010","2182","483","5.7","1.1"
"MS","45392",19,4,15,34.5,"Art dealers","D","D","D","b","D","D"
"MS","453920",19,4,15,34.5,"Art dealers","D","D","D","b","D","D"
"MS","45393",56,4,52,434.25,"Manufactured (mobile) home dealers","131629","11497","2747","318","34.0","7.5"
"MS","453930",56,4,52,434.25,"Manufactured (mobile) home dealers","131629","11497","2747","318","34.0","7.5"
"MS","45399",272,29,236,1514,"All other miscellaneous store retailers","D","D","D","g","D","D"
"MS","454",410,45,356,2320,"Nonstore retailers","3156949","95067","23180","2828","1.8","2.0"
"MS","4541",90,21,68,440.75,"Electronic shopping and mail-order houses","2854105","43273","10595","1121","0.5","1.5"
"MS","45411",90,21,68,440.75,"Electronic shopping and mail-order houses","2854105","43273","10595","1121","0.5","1.5"
"MS","4542",41,3,38,202.75,"Vending machine operators","41730","8793","2191","324","19.4","0.8"
"MS","45421",41,3,38,202.75,"Vending machine operators","41730","8793","2191","324","19.4","0.8"
"MS","454210",41,3,38,202.75,"Vending machine operators","41730","8793","2191","324","19.4","0.8"
"MS","4543",279,24,250,1676.5,"Direct selling establishments","261114","43001","10394","1383","14.0","7.2"
"MS","45431",155,4,151,1165.5,"Fuel dealers","190864","29157","7087","905","5.3","6.5"
"MS","454310",155,4,151,1165.5,"Fuel dealers","190864","29157","7087","905","5.3","6.5"
"MS","45439",124,21,99,511,"Other direct selling establishments","70250","13844","3307","478","37.7","9.2"
"MS","454390",124,21,99,511,"Other direct selling establishments","70250","13844","3307","478","37.7","9.2"
"MT","44-45",4831,122,4282,30741.75,"Retail trade","15623573","1346502","319945","55418","13.8","10.9"
"MT","441",661,28,601,5184.75,"Motor vehicle and parts dealers","3628275","283180","65350","7496","25.1","2.5"
"MT","4411",219,18,196,1768,"Automobile dealers","2708017","169918","38771","4003","25.6","1.1"
"MT","44111",121,5,116,1130,"New car dealers","2492361","156945","35710","3607","24.5","0.7"
"MT","441110",121,5,116,1130,"New car dealers","2492361","156945","35710","3607","24.5","0.7"
"MT","44112",98,15,80,638,"Used car dealers","215656","12973","3061","396","38.7","5.5"
"MT","441120",98,15,80,638,"Used car dealers","215656","12973","3061","396","38.7","5.5"
"MT","4412",122,9,104,909,"Other motor vehicle dealers","429155","41717","9204","1119","25.1","8.8"
"MT","44121",29,2,26,229.25,"Recreational vehicle dealers","187579","19059","3916","452","21.7","16.0"
"MT","441210",29,2,26,229.25,"Recreational vehicle dealers","187579","19059","3916","452","21.7","16.0"
"MT","44122",93,8,78,679.75,"Motorcycle, boat, and other motor vehicle dealers","241576","22658","5288","667","27.8","3.1"
"MT","441222",23,3,20,152,"Boat dealers","44067","4331","791","133","6.4","0.8"
"MT","441228",70,7,58,527.75,"Motorcycle, ATV, and all other motor vehicle dealers","197509","18327","4497","534","32.5","3.6"
"MT","4413",320,13,301,2507.75,"Automotive parts, accessories, and tire stores","491103","71545","17375","2374","22.4","5.0"
"MT","44131",197,11,183,1437.5,"Automotive parts and accessories stores","238004","36122","8730","1322","24.3","5.4"
"MT","441310",197,11,183,1437.5,"Automotive parts and accessories stores","238004","36122","8730","1322","24.3","5.4"
"MT","44132",123,4,118,1070.25,"Tire dealers","253099","35423","8645","1052","20.6","4.6"
